Data;Loja;Região;Produto;Ação Merchandising;Investimento R$;Qtd Vendida SellOut;Faturamento R$;Houve Ruptura Auditoria;Share Nossa Marca;Share Concorrente A;Share Concorrente B
16/02/2026;Walmart Boa Viagem;Nordeste;Condicionador Gold;Faixa de Gôndola;150;83;1826;0;0,32;0,39;0,29
16/02/2026;Walmart Boa Viagem;Nordeste;Creme Tratamento;Display Checkout;300;33;990;0;0,47;0,12;0,41
16/02/2026;Zaffari Higienópolis;Sul;Shampoo Gold;Ilha Principal;750;47;1175;0;0,46;0,29;0,25
16/02/2026;Zaffari Higienópolis;Sul;Condicionador Gold;Nenhuma;0;23;506;0;0,5;0,25;0,25
16/02/2026;Zaffari Higienópolis;Sul;Creme Tratamento;Nenhuma;0;14;420;0;0,53;0,1;0,37
16/02/2026;Zona Sul Copacabana;Sudeste;Shampoo Gold;Faixa de Gôndola;150;0;0;1;0;0,42;0,58
16/02/2026;Zona Sul Copacabana;Sudeste;Condicionador Gold;Faixa de Gôndola;150;0;0;1;0;0,51;0,49
16/02/2026;Zona Sul Copacabana;Sudeste;Creme Tratamento;Ilha Principal;750;63;1890;0;0,39;0,23;0,38
17/02/2026;Carrefour Pamplona;Sudeste;Shampoo Gold;Display Checkout;300;103;2575;0;0,49;0,26;0,25
17/02/2026;Carrefour Pamplona;Sudeste;Condicionador Gold;Faixa de Gôndola;150;40;880;0;0,45;0,12;0,43
17/02/2026;Carrefour Pamplona;Sudeste;Creme Tratamento;Ponta de Gôndola;500;0;0;1;0;0,46;0,54
17/02/2026;Pão de Açúcar Minuto;Sudeste;Shampoo Gold;Ponta de Gôndola;500;98;2450;0;0,32;0,31;0,37
17/02/2026;Pão de Açúcar Minuto;Sudeste;Condicionador Gold;Nenhuma;0;10;220;0;0,36;0,34;0,3
17/02/2026;Pão de Açúcar Minuto;Sudeste;Creme Tratamento;Nenhuma;0;45;1350;0;0,43;0,17;0,4
17/02/2026;Walmart Boa Viagem;Nordeste;Shampoo Gold;Ponta de Gôndola;500;97;2425;0;0,33;0,16;0,51
17/02/2026;Walmart Boa Viagem;Nordeste;Condicionador Gold;Nenhuma;0;25;550;0;0,35;0,31;0,34
17/02/2026;Walmart Boa Viagem;Nordeste;Creme Tratamento;Nenhuma;0;32;960;0;0,46;0,21;0,33
17/02/2026;Zaffari Higienópolis;Sul;Shampoo Gold;Nenhuma;0;23;575;0;0,54;0,19;0,27
17/02/2026;Zaffari Higienópolis;Sul;Condicionador Gold;Nenhuma;0;36;792;0;0,35;0,34;0,31
17/02/2026;Zaffari Higienópolis;Sul;Creme Tratamento;Faixa de Gôndola;150;64;1920;0;0,32;0,38;0,3
17/02/2026;Zona Sul Copacabana;Sudeste;Shampoo Gold;Nenhuma;0;19;475;0;0,5;0,23;0,27
17/02/2026;Zona Sul Copacabana;Sudeste;Condicionador Gold;Faixa de Gôndola;150;0;0;1;0;0,45;0,55
17/02/2026;Zona Sul Copacabana;Sudeste;Creme Tratamento;Faixa de Gôndola;150;64;1920;0;0,48;0,12;0,4
18/02/2026;Carrefour Pamplona;Sudeste;Shampoo Gold;Ilha Principal;750;110;2750;0;0,53;0,11;0,36
18/02/2026;Carrefour Pamplona;Sudeste;Condicionador Gold;Display Checkout;300;57;1254;0;0,36;0,12;0,52
18/02/2026;Carrefour Pamplona;Sudeste;Creme Tratamento;Faixa de Gôndola;150;72;2160;0;0,45;0,27;0,28
18/02/2026;Pão de Açúcar Minuto;Sudeste;Shampoo Gold;Display Checkout;300;96;2400;0;0,5;0,31;0,19
18/02/2026;Pão de Açúcar Minuto;Sudeste;Condicionador Gold;Nenhuma;0;7;154;0;0,45;0,31;0,24
18/02/2026;Pão de Açúcar Minuto;Sudeste;Creme Tratamento;Nenhuma;0;46;1380;0;0,41;0,16;0,43
18/02/2026;Walmart Boa Viagem;Nordeste;Shampoo Gold;Nenhuma;0;32;800;0;0,53;0,3;0,17
18/02/2026;Walmart Boa Viagem;Nordeste;Condicionador Gold;Ponta de Gôndola;500;16;352;0;0,46;0,17;0,37
18/02/2026;Walmart Boa Viagem;Nordeste;Creme Tratamento;Nenhuma;0;40;1200;0;0,43;0,14;0,43
18/02/2026;Zaffari Higienópolis;Sul;Shampoo Gold;Nenhuma;0;26;650;0;0,5;0,25;0,25
18/02/2026;Zaffari Higienópolis;Sul;Condicionador Gold;Ilha Principal;750;21;462;0;0,31;0,29;0,4
18/02/2026;Zaffari Higienópolis;Sul;Creme Tratamento;Nenhuma;0;7;210;0;0,4;0,31;0,29
18/02/2026;Zona Sul Copacabana;Sudeste;Shampoo Gold;Display Checkout;300;126;3150;0;0,43;0,34;0,23
18/02/2026;Zona Sul Copacabana;Sudeste;Condicionador Gold;Nenhuma;0;7;154;0;0,5;0,27;0,23
18/02/2026;Zona Sul Copacabana;Sudeste;Creme Tratamento;Ponta de Gôndola;500;82;2460;0;0,53;0,2;0,27
19/02/2026;Carrefour Pamplona;Sudeste;Shampoo Gold;Faixa de Gôndola;150;75;1875;0;0,39;0,37;0,24
19/02/2026;Carrefour Pamplona;Sudeste;Condicionador Gold;Nenhuma;0;36;792;0;0,5;0,3;0,2
19/02/2026;Carrefour Pamplona;Sudeste;Creme Tratamento;Nenhuma;0;43;1290;0;0,36;0,21;0,43
19/02/2026;Pão de Açúcar Minuto;Sudeste;Shampoo Gold;Nenhuma;0;49;1225;0;0,43;0,16;0,41
19/02/2026;Pão de Açúcar Minuto;Sudeste;Condicionador Gold;Nenhuma;0;21;462;0;0,39;0,25;0,36
19/02/2026;Pão de Açúcar Minuto;Sudeste;Creme Tratamento;Faixa de Gôndola;150;87;2610;0;0,34;0,34;0,32
19/02/2026;Walmart Boa Viagem;Nordeste;Shampoo Gold;Ilha Principal;750;125;3125;0;0,42;0,23;0,35
19/02/2026;Walmart Boa Viagem;Nordeste;Condicionador Gold;Nenhuma;0;0;0;1;0;0,51;0,49
19/02/2026;Walmart Boa Viagem;Nordeste;Creme Tratamento;Nenhuma;0;37;1110;0;0,39;0,24;0,37
19/02/2026;Zaffari Higienópolis;Sul;Shampoo Gold;Nenhuma;0;0;0;1;0;0,42;0,58
19/02/2026;Zaffari Higienópolis;Sul;Condicionador Gold;Nenhuma;0;38;836;0;0,43;0,28;0,29
19/02/2026;Zaffari Higienópolis;Sul;Creme Tratamento;Ilha Principal;750;33;990;0;0,38;0,35;0,27
19/02/2026;Zona Sul Copacabana;Sudeste;Shampoo Gold;Faixa de Gôndola;150;0;0;1;0;0,48;0,52
19/02/2026;Zona Sul Copacabana;Sudeste;Condicionador Gold;Nenhuma;0;0;0;1;0;0,54;0,46
19/02/2026;Zona Sul Copacabana;Sudeste;Creme Tratamento;Faixa de Gôndola;150;43;1290;0;0,43;0,22;0,35
20/02/2026;Carrefour Pamplona;Sudeste;Shampoo Gold;Nenhuma;0;17;425;0;0,47;0,23;0,3
20/02/2026;Carrefour Pamplona;Sudeste;Condicionador Gold;Nenhuma;0;28;616;0;0,47;0,16;0,37
20/02/2026;Carrefour Pamplona;Sudeste;Creme Tratamento;Display Checkout;300;0;0;1;0;0,44;0,56
20/02/2026;Pão de Açúcar Minuto;Sudeste;Shampoo Gold;Faixa de Gôndola;150;127;3175;0;0,45;0,34;0,21
20/02/2026;Pão de Açúcar Minuto;Sudeste;Condicionador Gold;Nenhuma;0;33;726;0;0,46;0,29;0,25
20/02/2026;Pão de Açúcar Minuto;Sudeste;Creme Tratamento;Display Checkout;300;42;1260;0;0,47;0,3;0,23
20/02/2026;Walmart Boa Viagem;Nordeste;Shampoo Gold;Faixa de Gôndola;150;55;1375;0;0,42;0,2;0,38
20/02/2026;Walmart Boa Viagem;Nordeste;Condicionador Gold;Nenhuma;0;23;506;0;0,51;0,2;0,29
20/02/2026;Walmart Boa Viagem;Nordeste;Creme Tratamento;Faixa de Gôndola;150;60;1800;0;0,4;0,36;0,24
20/02/2026;Zaffari Higienópolis;Sul;Shampoo Gold;Nenhuma;0;36;900;0;0,31;0,28;0,41
20/02/2026;Zaffari Higienópolis;Sul;Condicionador Gold;Ilha Principal;750;93;2046;0;0,32;0,34;0,34
20/02/2026;Zaffari Higienópolis;Sul;Creme Tratamento;Ponta de Gôndola;500;59;1770;0;0,55;0,15;0,3
20/02/2026;Zona Sul Copacabana;Sudeste;Shampoo Gold;Nenhuma;0;7;175;0;0,36;0,22;0,42
20/02/2026;Zona Sul Copacabana;Sudeste;Condicionador Gold;Display Checkout;300;76;1672;0;0,39;0,22;0,39
20/02/2026;Zona Sul Copacabana;Sudeste;Creme Tratamento;Ponta de Gôndola;500;110;3300;0;0,3;0,18;0,52
21/02/2026;Carrefour Pamplona;Sudeste;Shampoo Gold;Nenhuma;0;32;800;0;0,46;0,13;0,41
21/02/2026;Carrefour Pamplona;Sudeste;Condicionador Gold;Ponta de Gôndola;500;50;1100;0;0,49;0,25;0,26
21/02/2026;Carrefour Pamplona;Sudeste;Creme Tratamento;Nenhuma;0;0;0;1;0;0,56;0,44
21/02/2026;Pão de Açúcar Minuto;Sudeste;Shampoo Gold;Faixa de Gôndola;150;115;2875;0;0,35;0,35;0,3
21/02/2026;Pão de Açúcar Minuto;Sudeste;Condicionador Gold;Display Checkout;300;106;2332;0;0,4;0,15;0,45
21/02/2026;Pão de Açúcar Minuto;Sudeste;Creme Tratamento;Display Checkout;300;35;1050;0;0,46;0,35;0,19
21/02/2026;Walmart Boa Viagem;Nordeste;Shampoo Gold;Faixa de Gôndola;150;56;1400;0;0,38;0,24;0,38
21/02/2026;Walmart Boa Viagem;Nordeste;Condicionador Gold;Nenhuma;0;44;968;0;0,38;0,18;0,44
21/02/2026;Walmart Boa Viagem;Nordeste;Creme Tratamento;Ilha Principal;750;90;2700;0;0,48;0,3;0,22
21/02/2026;Zaffari Higienópolis;Sul;Shampoo Gold;Faixa de Gôndola;150;64;1600;0;0,4;0,36;0,24
21/02/2026;Zaffari Higienópolis;Sul;Condicionador Gold;Nenhuma;0;0;0;1;0;0,45;0,55
21/02/2026;Zaffari Higienópolis;Sul;Creme Tratamento;Nenhuma;0;42;1260;0;0,49;0,16;0,35
21/02/2026;Zona Sul Copacabana;Sudeste;Shampoo Gold;Faixa de Gôndola;150;35;875;0;0,47;0,16;0,37
21/02/2026;Zona Sul Copacabana;Sudeste;Condicionador Gold;Faixa de Gôndola;150;117;2574;0;0,49;0,31;0,2
21/02/2026;Zona Sul Copacabana;Sudeste;Creme Tratamento;Faixa de Gôndola;150;0;0;1;0;0,56;0,44
22/02/2026;Carrefour Pamplona;Sudeste;Shampoo Gold;Nenhuma;0;37;925;0;0,41;0,11;0,48
22/02/2026;Carrefour Pamplona;Sudeste;Condicionador Gold;Display Checkout;300;35;770;0;0,52;0,29;0,19
22/02/2026;Carrefour Pamplona;Sudeste;Creme Tratamento;Nenhuma;0;0;0;1;0;0,56;0,44
22/02/2026;Pão de Açúcar Minuto;Sudeste;Shampoo Gold;Faixa de Gôndola;150;118;2950;0;0,48;0,22;0,3
22/02/2026;Pão de Açúcar Minuto;Sudeste;Condicionador Gold;Nenhuma;0;12;264;0;0,36;0,3;0,34
22/02/2026;Pão de Açúcar Minuto;Sudeste;Creme Tratamento;Ponta de Gôndola;500;34;1020;0;0,53;0,31;0,16
22/02/2026;Walmart Boa Viagem;Nordeste;Shampoo Gold;Nenhuma;0;7;175;0;0,55;0,15;0,3
22/02/2026;Walmart Boa Viagem;Nordeste;Condicionador Gold;Ponta de Gôndola;500;127;2794;0;0,54;0,3;0,16
22/02/2026;Walmart Boa Viagem;Nordeste;Creme Tratamento;Nenhuma;0;34;1020;0;0,38;0,32;0,3
22/02/2026;Zaffari Higienópolis;Sul;Shampoo Gold;Ilha Principal;750;92;2300;0;0,53;0,26;0,21
22/02/2026;Zaffari Higienópolis;Sul;Condicionador Gold;Display Checkout;300;121;2662;0;0,3;0,47;0,23
22/02/2026;Zaffari Higienópolis;Sul;Creme Tratamento;Faixa de Gôndola;150;97;2910;0;0,45;0,38;0,17
22/02/2026;Zona Sul Copacabana;Sudeste;Shampoo Gold;Nenhuma;0;14;350;0;0,33;0,31;0,36
22/02/2026;Zona Sul Copacabana;Sudeste;Condicionador Gold;Faixa de Gôndola;150;25;550;0;0,53;0,18;0,29
22/02/2026;Zona Sul Copacabana;Sudeste;Creme Tratamento;Faixa de Gôndola;150;65;1950;0;0,41;0,25;0,34
23/02/2026;Carrefour Pamplona;Sudeste;Shampoo Gold;Nenhuma;0;42;1050;0;0,45;0,12;0,43
23/02/2026;Carrefour Pamplona;Sudeste;Condicionador Gold;Faixa de Gôndola;150;69;1518;0;0,52;0,13;0,35
23/02/2026;Carrefour Pamplona;Sudeste;Creme Tratamento;Nenhuma;0;27;810;0;0,47;0,29;0,24
23/02/2026;Pão de Açúcar Minuto;Sudeste;Shampoo Gold;Nenhuma;0;23;575;0;0,49;0,31;0,2
23/02/2026;Pão de Açúcar Minuto;Sudeste;Condicionador Gold;Faixa de Gôndola;150;36;792;0;0,41;0,31;0,28
23/02/2026;Pão de Açúcar Minuto;Sudeste;Creme Tratamento;Nenhuma;0;24;720;0;0,47;0,11;0,42
23/02/2026;Walmart Boa Viagem;Nordeste;Shampoo Gold;Ilha Principal;750;54;1350;0;0,5;0,34;0,16
23/02/2026;Walmart Boa Viagem;Nordeste;Condicionador Gold;Faixa de Gôndola;150;108;2376;0;0,52;0,24;0,24
23/02/2026;Walmart Boa Viagem;Nordeste;Creme Tratamento;Nenhuma;0;30;900;0;0,49;0,12;0,39
23/02/2026;Zaffari Higienópolis;Sul;Shampoo Gold;Faixa de Gôndola;150;43;1075;0;0,41;0,13;0,46
23/02/2026;Zaffari Higienópolis;Sul;Condicionador Gold;Nenhuma;0;0;0;1;0;0,58;0,42
23/02/2026;Zaffari Higienópolis;Sul;Creme Tratamento;Nenhuma;0;49;1470;0;0,54;0,25;0,21
23/02/2026;Zona Sul Copacabana;Sudeste;Shampoo Gold;Display Checkout;300;87;2175;0;0,55;0,11;0,34
23/02/2026;Zona Sul Copacabana;Sudeste;Condicionador Gold;Nenhuma;0;12;264;0;0,54;0,27;0,19
23/02/2026;Zona Sul Copacabana;Sudeste;Creme Tratamento;Ponta de Gôndola;500;67;2010;0;0,54;0,28;0,18
24/02/2026;Carrefour Pamplona;Sudeste;Shampoo Gold;Nenhuma;0;0;0;1;0;0,42;0,58
24/02/2026;Carrefour Pamplona;Sudeste;Condicionador Gold;Display Checkout;300;122;2684;0;0,34;0,27;0,39
24/02/2026;Carrefour Pamplona;Sudeste;Creme Tratamento;Ponta de Gôndola;500;0;0;1;0;0,41;0,59
24/02/2026;Pão de Açúcar Minuto;Sudeste;Shampoo Gold;Faixa de Gôndola;150;51;1275;0;0,49;0,35;0,16
24/02/2026;Pão de Açúcar Minuto;Sudeste;Condicionador Gold;Faixa de Gôndola;150;118;2596;0;0,35;0,32;0,33
24/02/2026;Pão de Açúcar Minuto;Sudeste;Creme Tratamento;Ilha Principal;750;24;720;0;0,36;0,22;0,42
24/02/2026;Walmart Boa Viagem;Nordeste;Shampoo Gold;Nenhuma;0;41;1025;0;0,34;0,43;0,23
24/02/2026;Walmart Boa Viagem;Nordeste;Condicionador Gold;Nenhuma;0;28;616;0;0,34;0,13;0,53
24/02/2026;Walmart Boa Viagem;Nordeste;Creme Tratamento;Faixa de Gôndola;150;106;3180;0;0,45;0,14;0,41
24/02/2026;Zaffari Higienópolis;Sul;Shampoo Gold;Faixa de Gôndola;150;124;3100;0;0,38;0,1;0,52
24/02/2026;Zaffari Higienópolis;Sul;Condicionador Gold;Ilha Principal;750;79;1738;0;0,41;0,2;0,39
24/02/2026;Zaffari Higienópolis;Sul;Creme Tratamento;Nenhuma;0;38;1140;0;0,41;0,33;0,26
24/02/2026;Zona Sul Copacabana;Sudeste;Shampoo Gold;Faixa de Gôndola;150;54;1350;0;0,47;0,15;0,38
24/02/2026;Zona Sul Copacabana;Sudeste;Condicionador Gold;Ponta de Gôndola;500;27;594;0;0,55;0,29;0,16
24/02/2026;Zona Sul Copacabana;Sudeste;Creme Tratamento;Display Checkout;300;96;2880;0;0,42;0,3;0,28
25/02/2026;Carrefour Pamplona;Sudeste;Shampoo Gold;Faixa de Gôndola;150;74;1850;0;0,39;0,38;0,23
25/02/2026;Carrefour Pamplona;Sudeste;Condicionador Gold;Faixa de Gôndola;150;82;1804;0;0,4;0,26;0,34
25/02/2026;Carrefour Pamplona;Sudeste;Creme Tratamento;Nenhuma;0;0;0;1;0;0,56;0,44
25/02/2026;Pão de Açúcar Minuto;Sudeste;Shampoo Gold;Faixa de Gôndola;150;74;1850;0;0,42;0,3;0,28
25/02/2026;Pão de Açúcar Minuto;Sudeste;Condicionador Gold;Ilha Principal;750;39;858;0;0,49;0,17;0,34
25/02/2026;Pão de Açúcar Minuto;Sudeste;Creme Tratamento;Ponta de Gôndola;500;67;2010;0;0,37;0,17;0,46
25/02/2026;Walmart Boa Viagem;Nordeste;Shampoo Gold;Ilha Principal;750;36;900;0;0,45;0,26;0,29
25/02/2026;Walmart Boa Viagem;Nordeste;Condicionador Gold;Faixa de Gôndola;150;20;440;0;0,39;0,36;0,25
25/02/2026;Walmart Boa Viagem;Nordeste;Creme Tratamento;Display Checkout;300;63;1890;0;0,48;0,25;0,27
25/02/2026;Zaffari Higienópolis;Sul;Shampoo Gold;Display Checkout;300;0;0;1;0;0,41;0,59
25/02/2026;Zaffari Higienópolis;Sul;Condicionador Gold;Display Checkout;300;98;2156;0;0,36;0,19;0,45
25/02/2026;Zaffari Higienópolis;Sul;Creme Tratamento;Ponta de Gôndola;500;128;3840;0;0,31;0,24;0,45
25/02/2026;Zona Sul Copacabana;Sudeste;Shampoo Gold;Ilha Principal;750;15;375;0;0,39;0,13;0,48
25/02/2026;Zona Sul Copacabana;Sudeste;Condicionador Gold;Faixa de Gôndola;150;0;0;1;0;0,41;0,59
25/02/2026;Zona Sul Copacabana;Sudeste;Creme Tratamento;Display Checkout;300;104;3120;0;0,5;0,25;0,25
26/02/2026;Carrefour Pamplona;Sudeste;Shampoo Gold;Ponta de Gôndola;500;75;1875;0;0,34;0,28;0,38
26/02/2026;Carrefour Pamplona;Sudeste;Condicionador Gold;Faixa de Gôndola;150;117;2574;0;0,53;0,19;0,28
26/02/2026;Carrefour Pamplona;Sudeste;Creme Tratamento;Nenhuma;0;47;1410;0;0,31;0,18;0,51
26/02/2026;Pão de Açúcar Minuto;Sudeste;Shampoo Gold;Display Checkout;300;29;725;0;0,53;0,22;0,25
26/02/2026;Pão de Açúcar Minuto;Sudeste;Condicionador Gold;Faixa de Gôndola;150;66;1452;0;0,37;0,39;0,24
26/02/2026;Pão de Açúcar Minuto;Sudeste;Creme Tratamento;Nenhuma;0;0;0;1;0;0,56;0,44
26/02/2026;Walmart Boa Viagem;Nordeste;Shampoo Gold;Nenhuma;0;36;900;0;0,31;0,38;0,31
26/02/2026;Walmart Boa Viagem;Nordeste;Condicionador Gold;Ponta de Gôndola;500;86;1892;0;0,53;0,26;0,21
26/02/2026;Walmart Boa Viagem;Nordeste;Creme Tratamento;Nenhuma;0;15;450;0;0,44;0,29;0,27
26/02/2026;Zaffari Higienópolis;Sul;Shampoo Gold;Ilha Principal;750;99;2475;0;0,44;0,37;0,19
26/02/2026;Zaffari Higienópolis;Sul;Condicionador Gold;Display Checkout;300;51;1122;0;0,49;0,21;0,3
26/02/2026;Zaffari Higienópolis;Sul;Creme Tratamento;Ponta de Gôndola;500;129;3870;0;0,39;0,11;0,5
26/02/2026;Zona Sul Copacabana;Sudeste;Shampoo Gold;Nenhuma;0;23;575;0;0,46;0,27;0,27
26/02/2026;Zona Sul Copacabana;Sudeste;Condicionador Gold;Nenhuma;0;32;704;0;0,51;0,33;0,16
26/02/2026;Zona Sul Copacabana;Sudeste;Creme Tratamento;Nenhuma;0;30;900;0;0,53;0,18;0,29
27/02/2026;Carrefour Pamplona;Sudeste;Shampoo Gold;Faixa de Gôndola;150;95;2375;0;0,48;0,26;0,26
27/02/2026;Carrefour Pamplona;Sudeste;Condicionador Gold;Nenhuma;0;39;858;0;0,34;0,21;0,45
27/02/2026;Carrefour Pamplona;Sudeste;Creme Tratamento;Nenhuma;0;44;1320;0;0,44;0,39;0,17
27/02/2026;Pão de Açúcar Minuto;Sudeste;Shampoo Gold;Nenhuma;0;42;1050;0;0,32;0,13;0,55
27/02/2026;Pão de Açúcar Minuto;Sudeste;Condicionador Gold;Ilha Principal;750;102;2244;0;0,39;0,25;0,36
27/02/2026;Pão de Açúcar Minuto;Sudeste;Creme Tratamento;Nenhuma;0;28;840;0;0,42;0,3;0,28
27/02/2026;Walmart Boa Viagem;Nordeste;Shampoo Gold;Nenhuma;0;0;0;1;0;0,52;0,48
27/02/2026;Walmart Boa Viagem;Nordeste;Condicionador Gold;Nenhuma;0;0;0;1;0;0,55;0,45
27/02/2026;Walmart Boa Viagem;Nordeste;Creme Tratamento;Ponta de Gôndola;500;90;2700;0;0,52;0,16;0,32
27/02/2026;Zaffari Higienópolis;Sul;Shampoo Gold;Nenhuma;0;0;0;1;0;0,47;0,53
27/02/2026;Zaffari Higienópolis;Sul;Condicionador Gold;Nenhuma;0;5;110;0;0,41;0,33;0,26
27/02/2026;Zaffari Higienópolis;Sul;Creme Tratamento;Nenhuma;0;24;720;0;0,51;0,13;0,36
27/02/2026;Zona Sul Copacabana;Sudeste;Shampoo Gold;Nenhuma;0;42;1050;0;0,47;0,36;0,17
27/02/2026;Zona Sul Copacabana;Sudeste;Condicionador Gold;Ponta de Gôndola;500;39;858;0;0,34;0,14;0,52
27/02/2026;Zona Sul Copacabana;Sudeste;Creme Tratamento;Faixa de Gôndola;150;0;0;1;0;0,47;0,53
28/02/2026;Carrefour Pamplona;Sudeste;Shampoo Gold;Nenhuma;0;22;550;0;0,33;0,42;0,25
28/02/2026;Carrefour Pamplona;Sudeste;Condicionador Gold;Faixa de Gôndola;150;54;1188;0;0,4;0,2;0,4
28/02/2026;Carrefour Pamplona;Sudeste;Creme Tratamento;Ponta de Gôndola;500;75;2250;0;0,49;0,13;0,38
28/02/2026;Pão de Açúcar Minuto;Sudeste;Shampoo Gold;Ponta de Gôndola;500;73;1825;0;0,55;0,15;0,3
28/02/2026;Pão de Açúcar Minuto;Sudeste;Condicionador Gold;Ponta de Gôndola;500;79;1738;0;0,47;0,27;0,26
28/02/2026;Pão de Açúcar Minuto;Sudeste;Creme Tratamento;Nenhuma;0;43;1290;0;0,34;0,31;0,35
28/02/2026;Walmart Boa Viagem;Nordeste;Shampoo Gold;Display Checkout;300;0;0;1;0;0,56;0,44
28/02/2026;Walmart Boa Viagem;Nordeste;Condicionador Gold;Nenhuma;0;35;770;0;0,5;0,16;0,34
28/02/2026;Walmart Boa Viagem;Nordeste;Creme Tratamento;Ponta de Gôndola;500;103;3090;0;0,47;0,22;0,31
28/02/2026;Zaffari Higienópolis;Sul;Shampoo Gold;Ilha Principal;750;79;1975;0;0,33;0,35;0,32
28/02/2026;Zaffari Higienópolis;Sul;Condicionador Gold;Nenhuma;0;26;572;0;0,42;0,21;0,37
28/02/2026;Zaffari Higienópolis;Sul;Creme Tratamento;Display Checkout;300;31;930;0;0,44;0,15;0,41
28/02/2026;Zona Sul Copacabana;Sudeste;Shampoo Gold;Nenhuma;0;49;1225;0;0,51;0,15;0,34
28/02/2026;Zona Sul Copacabana;Sudeste;Condicionador Gold;Display Checkout;300;68;1496;0;0,49;0,3;0,21
28/02/2026;Zona Sul Copacabana;Sudeste;Creme Tratamento;Display Checkout;300;74;2220;0;0,33;0,44;0,23
01/03/2026;Carrefour Pamplona;Sudeste;Shampoo Gold;Nenhuma;0;30;750;0;0,53;0,17;0,3
01/03/2026;Carrefour Pamplona;Sudeste;Condicionador Gold;Ilha Principal;750;128;2816;0;0,54;0,22;0,24
01/03/2026;Carrefour Pamplona;Sudeste;Creme Tratamento;Nenhuma;0;48;1440;0;0,33;0,33;0,34
01/03/2026;Pão de Açúcar Minuto;Sudeste;Shampoo Gold;Nenhuma;0;21;525;0;0,46;0,16;0,38
01/03/2026;Pão de Açúcar Minuto;Sudeste;Condicionador Gold;Nenhuma;0;0;0;1;0;0,41;0,59
01/03/2026;Pão de Açúcar Minuto;Sudeste;Creme Tratamento;Display Checkout;300;85;2550;0;0,36;0,14;0,5
01/03/2026;Walmart Boa Viagem;Nordeste;Shampoo Gold;Display Checkout;300;72;1800;0;0,43;0,18;0,39
01/03/2026;Walmart Boa Viagem;Nordeste;Condicionador Gold;Ilha Principal;750;54;1188;0;0,34;0,4;0,26
01/03/2026;Walmart Boa Viagem;Nordeste;Creme Tratamento;Ponta de Gôndola;500;42;1260;0;0,43;0,31;0,26
01/03/2026;Zaffari Higienópolis;Sul;Shampoo Gold;Ponta de Gôndola;500;29;725;0;0,48;0,35;0,17
01/03/2026;Zaffari Higienópolis;Sul;Condicionador Gold;Ilha Principal;750;0;0;1;0;0,59;0,41
01/03/2026;Zaffari Higienópolis;Sul;Creme Tratamento;Nenhuma;0;20;600;0;0,4;0,34;0,26
01/03/2026;Zona Sul Copacabana;Sudeste;Shampoo Gold;Faixa de Gôndola;150;107;2675;0;0,4;0,24;0,36
01/03/2026;Zona Sul Copacabana;Sudeste;Condicionador Gold;Nenhuma;0;34;748;0;0,44;0,35;0,21
01/03/2026;Zona Sul Copacabana;Sudeste;Creme Tratamento;Faixa de Gôndola;150;37;1110;0;0,43;0,23;0,34
02/03/2026;Carrefour Pamplona;Sudeste;Shampoo Gold;Ilha Principal;750;87;2175;0;0,38;0,29;0,33
02/03/2026;Carrefour Pamplona;Sudeste;Condicionador Gold;Display Checkout;300;81;1782;0;0,51;0,27;0,22
02/03/2026;Carrefour Pamplona;Sudeste;Creme Tratamento;Nenhuma;0;21;630;0;0,48;0,19;0,33
02/03/2026;Pão de Açúcar Minuto;Sudeste;Shampoo Gold;Nenhuma;0;0;0;1;0;0,59;0,41
02/03/2026;Pão de Açúcar Minuto;Sudeste;Condicionador Gold;Faixa de Gôndola;150;25;550;0;0,41;0,34;0,25
02/03/2026;Pão de Açúcar Minuto;Sudeste;Creme Tratamento;Nenhuma;0;18;540;0;0,47;0,13;0,4
02/03/2026;Walmart Boa Viagem;Nordeste;Shampoo Gold;Nenhuma;0;23;575;0;0,52;0,2;0,28
02/03/2026;Walmart Boa Viagem;Nordeste;Condicionador Gold;Faixa de Gôndola;150;0;0;1;0;0,56;0,44
02/03/2026;Walmart Boa Viagem;Nordeste;Creme Tratamento;Ponta de Gôndola;500;125;3750;0;0,49;0,33;0,18
02/03/2026;Zaffari Higienópolis;Sul;Shampoo Gold;Ponta de Gôndola;500;55;1375;0;0,31;0,16;0,53
02/03/2026;Zaffari Higienópolis;Sul;Condicionador Gold;Display Checkout;300;89;1958;0;0,31;0,42;0,27
02/03/2026;Zaffari Higienópolis;Sul;Creme Tratamento;Nenhuma;0;6;180;0;0,53;0,2;0,27
02/03/2026;Zona Sul Copacabana;Sudeste;Shampoo Gold;Ponta de Gôndola;500;127;3175;0;0,3;0,43;0,27
02/03/2026;Zona Sul Copacabana;Sudeste;Condicionador Gold;Nenhuma;0;0;0;1;0;0,56;0,44
02/03/2026;Zona Sul Copacabana;Sudeste;Creme Tratamento;Display Checkout;300;56;1680;0;0,45;0,21;0,34
03/03/2026;Carrefour Pamplona;Sudeste;Shampoo Gold;Nenhuma;0;31;775;0;0,48;0,17;0,35
03/03/2026;Carrefour Pamplona;Sudeste;Condicionador Gold;Nenhuma;0;44;968;0;0,32;0,25;0,43
03/03/2026;Carrefour Pamplona;Sudeste;Creme Tratamento;Ilha Principal;750;95;2850;0;0,36;0,38;0,26
03/03/2026;Pão de Açúcar Minuto;Sudeste;Shampoo Gold;Nenhuma;0;32;800;0;0,31;0,34;0,35
